customer_id,operator,plan_type,tenure
CUST5344,Vi,Postpaid,53
CUST5345,Vi,Postpaid,55
CUST5346,Jio,Prepaid,4
CUST5347,BSNL,Prepaid,19
CUST5348,Vi,Postpaid,11
CUST5349,Jio,Postpaid,52
CUST5350,BSNL,Prepaid,17
CUST5351,Vi,Prepaid,33
CUST5352,Jio,Postpaid,9
CUST5353,Jio,Prepaid,26
CUST5354,Airtel,Prepaid,22
CUST5355,Airtel,Postpaid,68
CUST5356,BSNL,Prepaid,37
CUST5357,BSNL,Postpaid,36
CUST5358,Airtel,Prepaid,7
CUST5359,BSNL,Postpaid,62
CUST5360,Vi,Postpaid,37
CUST5361,Airtel,Postpaid,68
CUST5362,Jio,Postpaid,29
CUST5363,Jio,Prepaid,59
CUST5364,Airtel,Prepaid,15
CUST5365,BSNL,Postpaid,19
CUST5366,Airtel,Postpaid,16
CUST5367,BSNL,Postpaid,18
CUST5368,Vi,Postpaid,44
CUST5369,BSNL,Prepaid,71
CUST5370,Airtel,Prepaid,20
CUST5371,Vi,Postpaid,7
CUST5372,Jio,Prepaid,66
CUST5373,BSNL,Postpaid,2
CUST5374,Jio,Postpaid,42
CUST5375,Vi,Postpaid,11
CUST5376,BSNL,Postpaid,65
CUST5377,BSNL,Prepaid,15
CUST5378,BSNL,Prepaid,47
CUST5379,Vi,Prepaid,5
CUST5380,Jio,Prepaid,9
CUST5381,Jio,Postpaid,16
CUST5382,BSNL,Prepaid,26
CUST5383,Vi,Postpaid,19
CUST5384,Jio,Postpaid,29
CUST5385,Airtel,Prepaid,69
CUST5386,Airtel,Prepaid,10
CUST5387,Jio,Prepaid,18
CUST5388,Airtel,Prepaid,29
CUST5389,Airtel,Prepaid,60
CUST5390,Airtel,Prepaid,27
CUST5391,Jio,Postpaid,58
CUST5392,Jio,Prepaid,59
CUST5393,BSNL,Postpaid,18
CUST5394,BSNL,Postpaid,62
CUST5395,Vi,Postpaid,59
CUST5396,Airtel,Prepaid,65
CUST5397,Airtel,Prepaid,64
CUST5398,BSNL,Postpaid,17
CUST5399,Vi,Prepaid,18
CUST5400,BSNL,Postpaid,17
CUST5401,BSNL,Prepaid,44
CUST5402,BSNL,Prepaid,51
CUST5403,Airtel,Postpaid,34
CUST5404,BSNL,Postpaid,9
CUST5405,Vi,Postpaid,40
CUST5406,BSNL,Postpaid,6
CUST5407,Vi,Postpaid,42
CUST5408,BSNL,Prepaid,16
CUST5409,Vi,Prepaid,23
CUST5410,BSNL,Postpaid,28
CUST5411,Vi,Prepaid,49
CUST5412,BSNL,Prepaid,46
CUST5413,Jio,Prepaid,13
CUST5414,Jio,Postpaid,64
CUST5415,BSNL,Prepaid,68
CUST5416,Airtel,Prepaid,23
CUST5417,Jio,Prepaid,4
CUST5418,Jio,Prepaid,15
CUST5419,Airtel,Postpaid,44
CUST5420,Airtel,Prepaid,70
CUST5421,Jio,Prepaid,65
CUST5422,Jio,Prepaid,26
CUST5423,Airtel,Postpaid,11
CUST5424,Vi,Postpaid,16
CUST5425,Jio,Prepaid,53
CUST5426,Airtel,Postpaid,15
CUST5427,Airtel,Prepaid,34
CUST5428,Vi,Prepaid,31
CUST5429,Jio,Postpaid,50
CUST5430,Airtel,Postpaid,71
CUST5431,BSNL,Prepaid,25
CUST5432,Vi,Postpaid,67
CUST5433,BSNL,Postpaid,40
CUST5434,Vi,Postpaid,20
CUST5435,BSNL,Prepaid,1
CUST5436,Vi,Postpaid,2
CUST5437,Jio,Postpaid,67
CUST5438,Airtel,Postpaid,22
CUST5439,Vi,Prepaid,49
CUST5440,Jio,Prepaid,64
CUST5441,Vi,Prepaid,60
CUST5442,Airtel,Prepaid,17
CUST5443,Airtel,Prepaid,43
CUST5444,BSNL,Prepaid,17
CUST5445,Vi,Prepaid,2
CUST5446,Vi,Prepaid,35
CUST5447,Airtel,Postpaid,8
CUST5448,Airtel,Prepaid,36
CUST5449,Jio,Prepaid,50
CUST5450,BSNL,Postpaid,13
CUST5451,Vi,Prepaid,39
CUST5452,Vi,Postpaid,44
CUST5453,Jio,Postpaid,52
CUST5454,Airtel,Prepaid,17
CUST5455,Airtel,Postpaid,41
CUST5456,BSNL,Postpaid,30
CUST5457,Airtel,Postpaid,44
CUST5458,BSNL,Postpaid,70
CUST5459,Vi,Prepaid,68
CUST5460,BSNL,Prepaid,13
CUST5461,Jio,Postpaid,56
CUST5462,Jio,Postpaid,44
CUST5463,BSNL,Postpaid,63
CUST5464,Jio,Prepaid,40
CUST5465,Airtel,Postpaid,27
CUST5466,BSNL,Prepaid,37
CUST5467,BSNL,Postpaid,37
CUST5468,BSNL,Prepaid,41
CUST5469,Vi,Prepaid,15
CUST5470,Vi,Postpaid,47
CUST5471,Airtel,Postpaid,52
CUST5472,Jio,Prepaid,24
CUST5473,Vi,Prepaid,56
CUST5474,Jio,Postpaid,57
CUST5475,Vi,Postpaid,63
CUST5476,Vi,Prepaid,56
CUST5477,Vi,Postpaid,44
CUST5478,Vi,Prepaid,69
CUST5479,BSNL,Postpaid,14
CUST5480,Airtel,Prepaid,66
CUST5481,BSNL,Prepaid,38
CUST5482,Vi,Postpaid,43
CUST5483,BSNL,Prepaid,36
CUST5484,Airtel,Prepaid,19
CUST5485,BSNL,Prepaid,29
CUST5486,Vi,Prepaid,40
CUST5487,BSNL,Postpaid,16
CUST5488,Vi,Prepaid,61
CUST5489,Vi,Prepaid,66
CUST5490,Jio,Postpaid,52
CUST5491,BSNL,Prepaid,34
CUST5492,Vi,Postpaid,4
CUST5493,BSNL,Postpaid,13
CUST5494,Jio,Postpaid,36
CUST5495,Vi,Prepaid,33
CUST5496,Vi,Postpaid,17
CUST5497,BSNL,Prepaid,39
CUST5498,BSNL,Prepaid,43
CUST5499,Jio,Prepaid,14
CUST5500,Airtel,Prepaid,26
CUST5501,BSNL,Prepaid,62
CUST5502,BSNL,Postpaid,63
CUST5503,Vi,Postpaid,28
CUST5504,Vi,Prepaid,36
CUST5505,Jio,Prepaid,29
CUST5506,Vi,Postpaid,55
CUST5507,Jio,Prepaid,19
CUST5508,BSNL,Prepaid,21
CUST5509,Airtel,Postpaid,65
CUST5510,Jio,Postpaid,65
CUST5511,Jio,Postpaid,61
CUST5512,Jio,Prepaid,13
CUST5513,BSNL,Postpaid,9
CUST5514,Airtel,Prepaid,41
CUST5515,Airtel,Postpaid,42
CUST5516,Vi,Postpaid,65
CUST5517,Vi,Prepaid,12
CUST5518,Jio,Postpaid,47
CUST5519,Vi,Prepaid,45
CUST5520,Vi,Postpaid,10
CUST5521,Vi,Postpaid,39
CUST5522,Jio,Prepaid,39
CUST5523,Vi,Postpaid,63
CUST5524,Vi,Prepaid,67
CUST5525,Jio,Postpaid,31
CUST5526,BSNL,Prepaid,16
CUST5527,Jio,Postpaid,45
CUST5528,Vi,Postpaid,69
CUST5529,BSNL,Prepaid,37
CUST5530,Jio,Postpaid,53
CUST5531,Airtel,Postpaid,6
CUST5532,BSNL,Prepaid,33
CUST5533,Airtel,Prepaid,67
CUST5534,Jio,Prepaid,58
CUST5535,Airtel,Prepaid,13
CUST5536,Airtel,Postpaid,4
CUST5537,Airtel,Prepaid,18
CUST5538,Vi,Postpaid,47
CUST5539,Airtel,Prepaid,58
CUST5540,Airtel,Postpaid,18
CUST5541,Jio,Prepaid,59
CUST5542,Vi,Prepaid,46
CUST5543,Vi,Prepaid,26
CUST5544,BSNL,Postpaid,62
CUST5545,Vi,Postpaid,8
CUST5546,Vi,Prepaid,33
CUST5547,Vi,Prepaid,15
CUST5548,BSNL,Postpaid,37
CUST5549,Airtel,Prepaid,2
CUST5550,Vi,Prepaid,28
CUST5551,Jio,Prepaid,3
CUST5552,BSNL,Postpaid,60
CUST5553,Airtel,Postpaid,54
CUST5554,Airtel,Prepaid,26
CUST5555,Vi,Prepaid,14
CUST5556,Jio,Prepaid,26
CUST5557,Vi,Prepaid,21
CUST5558,Airtel,Postpaid,6
CUST5559,Jio,Prepaid,39
CUST5560,BSNL,Prepaid,26
CUST5561,Airtel,Prepaid,1
CUST5562,BSNL,Postpaid,42
CUST5563,Vi,Prepaid,53
CUST5564,BSNL,Prepaid,39
CUST5565,Vi,Postpaid,49
CUST5566,Airtel,Prepaid,54
CUST5567,Airtel,Postpaid,17
CUST5568,Jio,Prepaid,41
CUST5569,Airtel,Prepaid,45
CUST5570,BSNL,Postpaid,41
CUST5571,Jio,Prepaid,6
CUST5572,Airtel,Postpaid,33
CUST5573,Jio,Prepaid,65
CUST5574,BSNL,Prepaid,9
CUST5575,Jio,Postpaid,18
CUST5576,Jio,Prepaid,5
CUST5577,Vi,Postpaid,31
CUST5578,BSNL,Prepaid,6
CUST5579,BSNL,Postpaid,3
CUST5580,BSNL,Prepaid,43
CUST5581,Vi,Postpaid,30
CUST5582,Airtel,Postpaid,42
CUST5583,Airtel,Postpaid,36
CUST5584,Jio,Prepaid,50
CUST5585,Jio,Postpaid,48
CUST5586,Airtel,Postpaid,32
CUST5587,Vi,Postpaid,10
CUST5588,Vi,Prepaid,38
CUST5589,Airtel,Postpaid,60
CUST5590,Airtel,Postpaid,34
CUST5591,Airtel,Postpaid,58
CUST5592,BSNL,Postpaid,15
CUST5593,Airtel,Postpaid,57
CUST5594,Jio,Postpaid,10
CUST5595,BSNL,Prepaid,52
CUST5596,BSNL,Prepaid,19
CUST5597,Vi,Prepaid,68
CUST5598,Vi,Postpaid,56
CUST5599,Airtel,Postpaid,12
CUST5600,Vi,Postpaid,38
CUST5601,Airtel,Postpaid,21
CUST5602,BSNL,Prepaid,55
CUST5603,Airtel,Prepaid,15
CUST5604,Jio,Postpaid,63
CUST5605,BSNL,Prepaid,30
CUST5606,Jio,Prepaid,30
CUST5607,Vi,Prepaid,29
CUST5608,Vi,Prepaid,16
CUST5609,Jio,Postpaid,39
CUST5610,Airtel,Postpaid,68
CUST5611,Jio,Postpaid,13
CUST5612,BSNL,Prepaid,3
CUST5613,BSNL,Prepaid,10
CUST5614,Airtel,Postpaid,12
CUST5615,Jio,Prepaid,34
CUST5616,Airtel,Postpaid,11
CUST5617,Airtel,Prepaid,69
CUST5618,Vi,Postpaid,65
CUST5619,Jio,Prepaid,12
CUST5620,BSNL,Postpaid,2
CUST5621,Vi,Postpaid,71
CUST5622,Airtel,Postpaid,37
CUST5623,Vi,Prepaid,14
CUST5624,Vi,Postpaid,2
CUST5625,Jio,Postpaid,65
CUST5626,Airtel,Prepaid,22
CUST5627,BSNL,Prepaid,28
CUST5628,Vi,Postpaid,62
CUST5629,Jio,Postpaid,62
CUST5630,Airtel,Postpaid,3
CUST5631,Vi,Prepaid,39
CUST5632,Airtel,Prepaid,35
CUST5633,BSNL,Postpaid,40
CUST5634,Jio,Prepaid,11
CUST5635,Airtel,Prepaid,35
CUST5636,Jio,Prepaid,8
CUST5637,Jio,Prepaid,5
CUST5638,Vi,Prepaid,67
CUST5639,Airtel,Prepaid,66
CUST5640,Airtel,Postpaid,21
CUST5641,BSNL,Postpaid,1
CUST5642,Vi,Postpaid,14
CUST5643,Vi,Postpaid,62
CUST5644,BSNL,Postpaid,42
CUST5645,Vi,Postpaid,43
CUST5646,Vi,Prepaid,9
CUST5647,Airtel,Prepaid,59
CUST5648,Airtel,Prepaid,60
CUST5649,BSNL,Postpaid,12
CUST5650,BSNL,Prepaid,40
CUST5651,BSNL,Prepaid,66
CUST5652,Vi,Postpaid,28
CUST5653,Jio,Prepaid,49
CUST5654,Vi,Prepaid,31
CUST5655,Vi,Prepaid,48
CUST5656,Vi,Postpaid,64
CUST5657,Airtel,Postpaid,13
CUST5658,BSNL,Prepaid,50
CUST5659,Jio,Postpaid,60
CUST5660,Vi,Postpaid,51
CUST5661,Airtel,Prepaid,19
CUST5662,Airtel,Postpaid,8
CUST5663,Vi,Postpaid,6
CUST5664,Airtel,Prepaid,15
CUST5665,Airtel,Prepaid,66
CUST5666,BSNL,Prepaid,9
CUST5667,Vi,Postpaid,32
CUST5668,Vi,Postpaid,41
CUST5669,BSNL,Prepaid,71
CUST5670,Airtel,Prepaid,64
CUST5671,Airtel,Postpaid,31
CUST5672,Jio,Postpaid,68
CUST5673,Airtel,Prepaid,42
CUST5674,Airtel,Prepaid,35
CUST5675,Airtel,Postpaid,27
CUST5676,Jio,Prepaid,17
CUST5677,BSNL,Prepaid,28
CUST5678,Jio,Prepaid,27
CUST5679,Jio,Prepaid,34
CUST5680,BSNL,Prepaid,16
CUST5681,BSNL,Prepaid,28
CUST5682,Airtel,Postpaid,53
CUST5683,Vi,Postpaid,20
CUST5684,BSNL,Postpaid,55
CUST5685,Vi,Prepaid,14
CUST5686,BSNL,Postpaid,42
CUST5687,Airtel,Postpaid,41
CUST5688,Jio,Prepaid,65
CUST5689,Airtel,Postpaid,23
CUST5690,BSNL,Postpaid,43
CUST5691,Jio,Prepaid,30
CUST5692,BSNL,Prepaid,32
CUST5693,Jio,Postpaid,37
CUST5694,Jio,Postpaid,41
CUST5695,BSNL,Postpaid,10
CUST5696,BSNL,Prepaid,32
CUST5697,Airtel,Prepaid,63
CUST5698,BSNL,Prepaid,62
CUST5699,Vi,Postpaid,57
CUST5700,Vi,Postpaid,5
CUST5701,BSNL,Prepaid,7
CUST5702,Vi,Postpaid,22
CUST5703,Jio,Prepaid,64
CUST5704,Airtel,Postpaid,5
CUST5705,Vi,Postpaid,50
CUST5706,Airtel,Prepaid,25
CUST5707,Vi,Postpaid,18
CUST5708,BSNL,Postpaid,40
CUST5709,Airtel,Postpaid,15
CUST5710,Jio,Prepaid,49
CUST5711,Vi,Prepaid,30
CUST5712,Jio,Prepaid,54
CUST5713,Vi,Prepaid,3
CUST5714,Jio,Prepaid,20
CUST5715,BSNL,Prepaid,15
CUST5716,BSNL,Prepaid,42
CUST5717,Vi,Prepaid,18
CUST5718,Airtel,Postpaid,58
CUST5719,Vi,Postpaid,65
CUST5720,Jio,Prepaid,45
CUST5721,BSNL,Prepaid,32
CUST5722,Vi,Postpaid,29
CUST5723,Jio,Prepaid,59
CUST5724,Vi,Prepaid,69
CUST5725,Airtel,Postpaid,54
CUST5726,Airtel,Prepaid,3
CUST5727,Airtel,Prepaid,22
CUST5728,BSNL,Prepaid,55
CUST5729,Airtel,Postpaid,35
CUST5730,Airtel,Postpaid,65
CUST5731,Vi,Prepaid,12
CUST5732,Airtel,Postpaid,40
CUST5733,Airtel,Prepaid,28
CUST5734,BSNL,Prepaid,61
CUST5735,BSNL,Postpaid,12
CUST5736,BSNL,Postpaid,57
CUST5737,Jio,Prepaid,19
CUST5738,Vi,Postpaid,35
CUST5739,Jio,Postpaid,48
CUST5740,Airtel,Postpaid,6
CUST5741,Airtel,Prepaid,36
CUST5742,BSNL,Postpaid,40
CUST5743,Airtel,Prepaid,61
CUST5744,Vi,Postpaid,56
CUST5745,Airtel,Prepaid,38
CUST5746,Vi,Postpaid,27
CUST5747,Airtel,Postpaid,30
CUST5748,Vi,Postpaid,25
CUST5749,Jio,Postpaid,38
CUST5750,BSNL,Prepaid,27
CUST5751,BSNL,Prepaid,58
CUST5752,Vi,Prepaid,46
CUST5753,Airtel,Prepaid,15
CUST5754,Airtel,Postpaid,56
CUST5755,Jio,Postpaid,12
CUST5756,Vi,Postpaid,46
CUST5757,Jio,Prepaid,4
CUST5758,Vi,Prepaid,38
CUST5759,Airtel,Prepaid,26
CUST5760,Jio,Prepaid,40
CUST5761,Vi,Prepaid,44
CUST5762,Vi,Prepaid,48
CUST5763,Airtel,Prepaid,28
CUST5764,Vi,Postpaid,14
CUST5765,Vi,Prepaid,48
CUST5766,Vi,Prepaid,42
CUST5767,Airtel,Postpaid,5
CUST5768,BSNL,Postpaid,16
CUST5769,Jio,Prepaid,2
CUST5770,Airtel,Postpaid,9
CUST5771,BSNL,Postpaid,14
CUST5772,Vi,Postpaid,45
CUST5773,BSNL,Postpaid,32
CUST5774,Jio,Postpaid,12
CUST5775,Jio,Postpaid,14
CUST5776,Vi,Postpaid,64
CUST5777,Jio,Postpaid,62
CUST5778,Vi,Prepaid,36
CUST5779,Vi,Prepaid,13
CUST5780,Airtel,Postpaid,18
CUST5781,Vi,Postpaid,17
CUST5782,Vi,Postpaid,5
CUST5783,Vi,Prepaid,24
CUST5784,Vi,Postpaid,29
CUST5785,BSNL,Prepaid,62
CUST5786,Jio,Postpaid,20
CUST5787,Jio,Postpaid,18
CUST5788,Vi,Prepaid,52
CUST5789,Vi,Prepaid,39
CUST5790,Jio,Postpaid,25
CUST5791,Jio,Postpaid,23
CUST5792,Vi,Postpaid,9
CUST5793,Vi,Prepaid,39
CUST5794,BSNL,Postpaid,52
CUST5795,Airtel,Postpaid,59
CUST5796,Jio,Postpaid,61
CUST5797,BSNL,Prepaid,45
CUST5798,Vi,Prepaid,21
CUST5799,Vi,Postpaid,62
CUST5800,Jio,Postpaid,29
CUST5801,BSNL,Postpaid,6
CUST5802,Jio,Postpaid,40
CUST5803,Airtel,Postpaid,63
CUST5804,BSNL,Prepaid,70
CUST5805,Vi,Prepaid,51
CUST5806,Vi,Prepaid,65
CUST5807,Vi,Postpaid,36
CUST5808,Airtel,Prepaid,20
CUST5809,Vi,Prepaid,59
CUST5810,Airtel,Prepaid,4
CUST5811,Vi,Postpaid,64
CUST5812,Airtel,Postpaid,49
CUST5813,Jio,Prepaid,57
CUST5814,Jio,Prepaid,71
CUST5815,Airtel,Postpaid,13
CUST5816,Vi,Prepaid,10
CUST5817,BSNL,Prepaid,45
CUST5818,Jio,Prepaid,47
CUST5819,Vi,Postpaid,46
CUST5820,Vi,Prepaid,61
CUST5821,Vi,Postpaid,40
CUST5822,BSNL,Prepaid,42
CUST5823,Vi,Prepaid,32
CUST5824,Vi,Prepaid,14
CUST5825,Vi,Prepaid,15
CUST5826,BSNL,Postpaid,35
CUST5827,Airtel,Postpaid,40
CUST5828,Jio,Postpaid,40
CUST5829,BSNL,Prepaid,2
CUST5830,Airtel,Prepaid,46
CUST5831,Airtel,Postpaid,69
CUST5832,Vi,Postpaid,44
CUST5833,Vi,Prepaid,54
CUST5834,Airtel,Prepaid,48
CUST5835,Vi,Postpaid,17
CUST5836,Vi,Prepaid,57
CUST5837,BSNL,Postpaid,9
CUST5838,Vi,Prepaid,60
CUST5839,Airtel,Postpaid,52
CUST5840,Airtel,Postpaid,11
CUST5841,Jio,Postpaid,57
CUST5842,Airtel,Prepaid,66
CUST5843,Jio,Postpaid,35
CUST5844,Airtel,Prepaid,68
CUST5845,BSNL,Prepaid,13
CUST5846,BSNL,Postpaid,33
CUST5847,BSNL,Postpaid,60
CUST5848,Jio,Postpaid,19
CUST5849,Vi,Postpaid,25
CUST5850,Jio,Prepaid,18
CUST5851,Jio,Prepaid,37
CUST5852,Jio,Postpaid,3
CUST5853,BSNL,Postpaid,38
CUST5854,BSNL,Postpaid,69
CUST5855,Jio,Postpaid,2
CUST5856,Jio,Postpaid,30
CUST5857,Vi,Postpaid,55
CUST5858,Vi,Postpaid,50
CUST5859,Jio,Prepaid,62
CUST5860,Jio,Postpaid,39
CUST5861,Vi,Postpaid,57
CUST5862,Vi,Postpaid,14
CUST5863,BSNL,Postpaid,56
CUST5864,BSNL,Prepaid,30
CUST5865,BSNL,Postpaid,19
CUST5866,Jio,Postpaid,43
CUST5867,BSNL,Prepaid,28
CUST5868,Vi,Postpaid,26
CUST5869,BSNL,Postpaid,57
CUST5870,Jio,Prepaid,59
CUST5871,Airtel,Postpaid,3
CUST5872,Airtel,Prepaid,38
CUST5873,BSNL,Postpaid,44
CUST5874,Jio,Prepaid,61
CUST5875,Airtel,Postpaid,1
CUST5876,Vi,Postpaid,45
CUST5877,Airtel,Postpaid,60
CUST5878,Vi,Postpaid,22
CUST5879,BSNL,Postpaid,17
CUST5880,BSNL,Postpaid,11
CUST5881,Airtel,Prepaid,55
CUST5882,Vi,Prepaid,38
CUST5883,Jio,Prepaid,34
CUST5884,BSNL,Prepaid,40
CUST5885,Jio,Prepaid,27
CUST5886,BSNL,Postpaid,42
CUST5887,Airtel,Prepaid,31
CUST5888,BSNL,Postpaid,38
CUST5889,Vi,Postpaid,50
CUST5890,BSNL,Prepaid,58
CUST5891,Vi,Prepaid,55
CUST5892,BSNL,Prepaid,12
CUST5893,Airtel,Postpaid,14
CUST5894,Jio,Prepaid,66
CUST5895,Airtel,Prepaid,25
CUST5896,Vi,Prepaid,41
CUST5897,Airtel,Prepaid,17
CUST5898,Airtel,Prepaid,7
CUST5899,Jio,Postpaid,20
CUST5900,BSNL,Prepaid,10
CUST5901,Vi,Prepaid,26
CUST5902,Vi,Prepaid,23
CUST5903,Airtel,Prepaid,43
CUST5904,BSNL,Prepaid,34
CUST5905,BSNL,Prepaid,42
CUST5906,BSNL,Prepaid,19
CUST5907,BSNL,Postpaid,55
CUST5908,BSNL,Prepaid,68
CUST5909,BSNL,Prepaid,14
CUST5910,BSNL,Prepaid,64
CUST5911,Airtel,Prepaid,57
CUST5912,BSNL,Postpaid,69
CUST5913,BSNL,Postpaid,51
CUST5914,BSNL,Prepaid,3
CUST5915,Vi,Postpaid,63
CUST5916,Jio,Postpaid,48
CUST5917,Jio,Prepaid,56
CUST5918,Airtel,Prepaid,48
CUST5919,Jio,Prepaid,38
CUST5920,BSNL,Prepaid,57
CUST5921,Vi,Prepaid,21
CUST5922,Jio,Prepaid,3
CUST5923,Vi,Prepaid,20
CUST5924,Airtel,Prepaid,39
CUST5925,BSNL,Postpaid,65
CUST5926,BSNL,Postpaid,10
CUST5927,Vi,Postpaid,20
CUST5928,Airtel,Postpaid,71
CUST5929,Airtel,Prepaid,32
CUST5930,BSNL,Prepaid,1
CUST5931,Jio,Postpaid,31
CUST5932,Vi,Postpaid,51
CUST5933,BSNL,Prepaid,54
CUST5934,Vi,Prepaid,66
CUST5935,Jio,Prepaid,41
CUST5936,BSNL,Prepaid,5
CUST5937,Vi,Prepaid,20
CUST5938,Vi,Prepaid,56
CUST5939,Jio,Prepaid,3
CUST5940,Airtel,Postpaid,34
CUST5941,BSNL,Postpaid,51
CUST5942,Airtel,Prepaid,14
CUST5943,Jio,Postpaid,57
CUST5944,Airtel,Postpaid,57
CUST5945,Jio,Prepaid,61
CUST5946,Jio,Prepaid,54
CUST5947,Airtel,Postpaid,42
CUST5948,BSNL,Prepaid,59
CUST5949,Jio,Prepaid,1
CUST5950,BSNL,Prepaid,21
CUST5951,Vi,Prepaid,50
CUST5952,Vi,Prepaid,65
CUST5953,Airtel,Prepaid,36
CUST5954,Jio,Postpaid,12
CUST5955,Jio,Prepaid,19
CUST5956,BSNL,Prepaid,49
CUST5957,Vi,Prepaid,31
CUST5958,Jio,Prepaid,38
CUST5959,Jio,Prepaid,26
CUST5960,Vi,Prepaid,54
CUST5961,BSNL,Prepaid,40
CUST5962,Jio,Postpaid,66
CUST5963,Jio,Prepaid,48
CUST5964,BSNL,Prepaid,4
CUST5965,BSNL,Prepaid,24
CUST5966,Jio,Prepaid,40
CUST5967,Jio,Prepaid,26
CUST5968,BSNL,Postpaid,9
CUST5969,Airtel,Postpaid,31
CUST5970,Airtel,Prepaid,17
CUST5971,Airtel,Postpaid,47
CUST5972,Jio,Prepaid,56
CUST5973,BSNL,Prepaid,59
CUST5974,Jio,Prepaid,70
CUST5975,Airtel,Prepaid,51
CUST5976,Jio,Postpaid,52
CUST5977,Airtel,Postpaid,35
CUST5978,Airtel,Postpaid,22
CUST5979,Airtel,Prepaid,11
CUST5980,Jio,Prepaid,16
CUST5981,Vi,Prepaid,42
CUST5982,BSNL,Postpaid,45
CUST5983,Vi,Prepaid,58
CUST5984,BSNL,Postpaid,45
CUST5985,Vi,Postpaid,51
CUST5986,BSNL,Postpaid,63
CUST5987,Jio,Prepaid,61
CUST5988,Vi,Prepaid,71
CUST5989,Vi,Prepaid,64
CUST5990,Airtel,Prepaid,16
CUST5991,Airtel,Postpaid,39
CUST5992,Vi,Prepaid,61
CUST5993,Vi,Postpaid,42
CUST5994,Vi,Prepaid,68
CUST5995,BSNL,Prepaid,12
CUST5996,Jio,Prepaid,21
CUST5997,Airtel,Postpaid,27
CUST5998,Vi,Postpaid,14
CUST5999,Airtel,Prepaid,43
CUST6000,Jio,Postpaid,26
CUST6001,Airtel,Prepaid,30
CUST6002,Airtel,Prepaid,28
CUST6003,Jio,Postpaid,61
CUST6004,Jio,Postpaid,1
CUST6005,Airtel,Prepaid,35
CUST6006,Jio,Prepaid,26
CUST6007,Airtel,Postpaid,28
CUST6008,Airtel,Postpaid,60
CUST6009,Jio,Postpaid,47
CUST6010,Jio,Postpaid,28
CUST6011,Jio,Prepaid,24
CUST6012,Jio,Postpaid,39
CUST6013,BSNL,Prepaid,53
CUST6014,Airtel,Postpaid,26
CUST6015,BSNL,Prepaid,28
CUST6016,Vi,Postpaid,64
CUST6017,BSNL,Postpaid,5
CUST6018,Vi,Prepaid,35
CUST6019,Vi,Prepaid,24
CUST6020,Jio,Postpaid,63
CUST6021,Airtel,Prepaid,57
CUST6022,BSNL,Prepaid,23
CUST6023,BSNL,Postpaid,18
CUST6024,Vi,Prepaid,20
CUST6025,Vi,Prepaid,27
CUST6026,Vi,Prepaid,20
CUST6027,Airtel,Postpaid,36
CUST6028,Vi,Prepaid,14
CUST6029,Jio,Prepaid,71
CUST6030,Jio,Prepaid,9
CUST6031,Airtel,Prepaid,33
CUST6032,Vi,Prepaid,13
CUST6033,Jio,Postpaid,49
CUST6034,Airtel,Prepaid,67
CUST6035,Airtel,Postpaid,33
CUST6036,Airtel,Postpaid,39
CUST6037,BSNL,Postpaid,1
CUST6038,BSNL,Prepaid,49
CUST6039,Vi,Postpaid,57
CUST6040,BSNL,Prepaid,12
CUST6041,BSNL,Postpaid,20
CUST6042,Jio,Prepaid,2
CUST6043,Jio,Prepaid,38
CUST6044,Airtel,Prepaid,37
CUST6045,Jio,Postpaid,69
CUST6046,Vi,Postpaid,42
CUST6047,Jio,Prepaid,10
CUST6048,BSNL,Prepaid,44
CUST6049,BSNL,Prepaid,60
CUST6050,BSNL,Postpaid,38
CUST6051,Jio,Postpaid,62
CUST6052,Jio,Prepaid,13
CUST6053,Airtel,Postpaid,31
CUST6054,BSNL,Prepaid,9
CUST6055,Vi,Prepaid,28
CUST6056,Vi,Prepaid,65
CUST6057,Jio,Postpaid,19
CUST6058,Airtel,Postpaid,11
CUST6059,BSNL,Prepaid,28
CUST6060,Vi,Postpaid,15
CUST6061,Airtel,Postpaid,39
CUST6062,Airtel,Prepaid,22
CUST6063,Airtel,Postpaid,70
CUST6064,Jio,Postpaid,24
CUST6065,Airtel,Prepaid,14
CUST6066,Airtel,Prepaid,69
CUST6067,Airtel,Postpaid,37
CUST6068,Airtel,Prepaid,42
CUST6069,Vi,Prepaid,22
CUST6070,Airtel,Prepaid,15
CUST6071,Airtel,Postpaid,49
CUST6072,Airtel,Prepaid,29
CUST6073,BSNL,Prepaid,44
CUST6074,Airtel,Prepaid,54
CUST6075,Vi,Prepaid,70
CUST6076,Jio,Prepaid,67
CUST6077,BSNL,Postpaid,63
CUST6078,Airtel,Postpaid,42
CUST6079,Jio,Postpaid,56
CUST6080,Vi,Postpaid,2
CUST6081,Airtel,Postpaid,13
CUST6082,Jio,Postpaid,31
CUST6083,Airtel,Postpaid,62
CUST6084,BSNL,Prepaid,26
CUST6085,Jio,Prepaid,6
CUST6086,Airtel,Prepaid,16
CUST6087,Vi,Prepaid,39
CUST6088,Vi,Postpaid,52
CUST6089,Jio,Prepaid,39
CUST6090,BSNL,Prepaid,63
CUST6091,Airtel,Postpaid,21
CUST6092,Jio,Postpaid,45
CUST6093,Vi,Postpaid,50
CUST6094,Vi,Postpaid,13
CUST6095,Airtel,Postpaid,70
CUST6096,Vi,Prepaid,31
CUST6097,Jio,Prepaid,67
CUST6098,BSNL,Postpaid,45
