customer_id,data_gb,call_minutes
CUST7855,47,2264
CUST7856,99,3738
CUST7857,40,1324
CUST7858,3,4109
CUST7859,33,4998
CUST7860,36,4081
CUST7861,91,4884
CUST7862,88,2458
CUST7863,51,1757
CUST7864,9,336
CUST7865,59,2340
CUST7866,85,538
CUST7867,66,3250
CUST7868,48,110
CUST7869,91,3061
CUST7870,43,4301
CUST7871,56,4429
CUST7872,42,2000
CUST7873,30,2972
CUST7874,87,3761
CUST7875,93,3197
CUST7876,83,1264
CUST7877,90,1231
CUST7878,81,3478
CUST7879,25,4326
CUST7880,3,541
CUST7881,45,1899
CUST7882,7,229
CUST7883,3,1553
CUST7884,26,637
CUST7885,70,3878
CUST7886,66,3476
CUST7887,80,442
CUST7888,9,3060
CUST7889,98,3215
CUST7890,99,3571
CUST7891,97,4250
CUST7892,35,4133
CUST7893,1,3222
CUST7894,82,901
CUST7895,9,1174
CUST7896,34,3505
CUST7897,15,2623
CUST7898,87,1053
CUST7899,64,897
CUST7900,90,3467
CUST7901,43,3145
CUST7902,58,4172
CUST7903,57,1569
CUST7904,10,4099
CUST7905,88,4694
CUST7906,62,682
CUST7907,32,3132
CUST7908,73,3357
CUST7909,70,2675
CUST7910,70,82
CUST7911,77,4031
CUST7912,35,4369
CUST7913,65,848
CUST7914,19,95
CUST7915,54,1223
CUST7916,3,2866
CUST7917,2,2552
CUST7918,90,2068
CUST7919,23,4583
CUST7920,80,2235
CUST7921,69,4460
CUST7922,38,3448
CUST7923,58,4281
CUST7924,12,663
CUST7925,13,4722
CUST7926,92,1063
CUST7927,6,2915
CUST7928,87,3870
CUST7929,18,3980
CUST7930,97,3381
CUST7931,82,1607
CUST7932,29,1423
CUST7933,93,1957
CUST7934,9,3382
CUST7935,75,1090
CUST7936,12,2977
CUST7937,8,4805
CUST7938,16,3958
CUST7939,18,1091
CUST7940,33,4643
CUST7941,64,1035
CUST7942,5,1992
CUST7943,44,2898
CUST7944,95,2544
CUST7945,28,2747
CUST7946,9,987
CUST7947,79,474
CUST7948,56,4112
CUST7949,51,834
CUST7950,46,1618
CUST7951,30,4177
CUST7952,6,3027
CUST7953,26,361
CUST7954,74,4203
CUST7955,90,713
CUST7956,64,2878
CUST7957,38,2814
CUST7958,51,468
CUST7959,49,4267
CUST7960,99,2559
CUST7961,93,288
CUST7962,55,4846
CUST7963,99,3109
CUST7964,78,3749
CUST7965,8,1760
CUST7966,76,404
CUST7967,61,1740
CUST7968,66,3439
CUST7969,84,3768
CUST7970,66,3333
CUST7971,14,1897
CUST7972,6,3833
CUST7973,43,2051
CUST7974,47,2080
CUST7975,50,982
CUST7976,13,4390
CUST7977,42,932
CUST7978,44,2737
CUST7979,86,1524
CUST7980,14,4847
CUST7981,39,1028
CUST7982,13,1282
CUST7983,99,3390
CUST7984,86,2542
CUST7985,45,4554
CUST7986,60,2370
CUST7987,73,1303
CUST7988,47,4640
CUST7989,87,997
CUST7990,24,4643
CUST7991,40,3913
CUST7992,65,4889
CUST7993,34,3315
CUST7994,17,2825
CUST7995,81,2644
CUST7996,11,1875
CUST7997,82,217
CUST7998,40,4256
CUST7999,64,3490
CUST8000,22,3770
CUST8001,65,4225
CUST8002,44,4851
CUST8003,63,1087
CUST8004,2,3264
CUST8005,45,2290
CUST8006,27,3091
CUST8007,54,1227
CUST8008,57,715
CUST8009,99,1579
CUST8010,94,2106
CUST8011,37,4153
CUST8012,21,2499
CUST8013,5,4231
CUST8014,33,2130
CUST8015,61,1867
CUST8016,24,3505
CUST8017,47,1732
CUST8018,60,2362
CUST8019,53,1176
CUST8020,33,2155
CUST8021,77,4764
CUST8022,28,1983
CUST8023,47,4330
CUST8024,1,3823
CUST8025,67,4789
CUST8026,91,4288
CUST8027,32,1556
CUST8028,75,4709
CUST8029,13,4665
CUST8030,83,2155
CUST8031,82,1440
CUST8032,26,1790
CUST8033,50,2618
CUST8034,31,2038
CUST8035,6,395
CUST8036,9,3839
CUST8037,97,2965
CUST8038,72,411
CUST8039,57,1689
CUST8040,91,131
CUST8041,28,3357
CUST8042,62,2685
CUST8043,38,2958
CUST8044,54,1665
CUST8045,31,1667
CUST8046,26,3086
CUST8047,31,1159
CUST8048,56,811
CUST8049,96,3107
CUST8050,26,4554
CUST8051,33,3956
CUST8052,48,2506
CUST8053,55,2174
CUST8054,52,723
CUST8055,17,2509
CUST8056,98,1486
CUST8057,30,4741
CUST8058,99,803
CUST8059,41,683
CUST8060,64,2551
CUST8061,74,1499
CUST8062,88,1618
CUST8063,70,2085
CUST8064,60,2659
CUST8065,89,4686
CUST8066,26,330
CUST8067,3,504
CUST8068,94,3822
CUST8069,42,4139
CUST8070,25,510
CUST8071,19,3924
CUST8072,62,2458
CUST8073,24,910
CUST8074,67,2556
CUST8075,29,4254
CUST8076,24,971
CUST8077,18,918
CUST8078,1,4578
CUST8079,45,26
CUST8080,99,1014
CUST8081,84,4407
CUST8082,15,4130
CUST8083,39,355
CUST8084,43,4327
CUST8085,15,1655
CUST8086,15,3059
CUST8087,75,3913
CUST8088,50,3212
CUST8089,6,299
CUST8090,74,2569
CUST8091,53,760
CUST8092,21,3586
CUST8093,74,2046
CUST8094,69,3083
CUST8095,67,4104
CUST8096,68,4816
CUST8097,89,3373
CUST8098,6,1689
CUST8099,82,1160
CUST8100,96,1826
CUST8101,76,1378
CUST8102,3,1007
CUST8103,91,4598
CUST8104,73,2559
CUST8105,20,62
CUST8106,19,1000
CUST8107,39,2018
CUST8108,97,3155
CUST8109,41,2612
CUST8110,45,1185
CUST8111,53,2513
CUST8112,35,1520
CUST8113,93,2393
CUST8114,13,3021
CUST8115,69,1684
CUST8116,7,1179
CUST8117,33,1062
CUST8118,77,3348
CUST8119,1,2384
CUST8120,53,396
CUST8121,33,3226
CUST8122,86,1859
CUST8123,39,3942
CUST8124,81,2273
CUST8125,17,3261
CUST8126,53,1424
CUST8127,59,3019
CUST8128,19,739
CUST8129,10,4281
CUST8130,91,568
CUST8131,64,4646
CUST8132,89,2244
CUST8133,79,3598
CUST8134,28,3850
CUST8135,33,959
CUST8136,63,3458
CUST8137,59,1492
CUST8138,31,3373
CUST8139,75,4887
CUST8140,31,2188
CUST8141,67,521
CUST8142,60,1496
CUST8143,38,2477
CUST8144,61,1819
CUST8145,70,722
CUST8146,12,2106
CUST8147,10,709
CUST8148,41,4260
CUST8149,68,2766
CUST8150,63,493
CUST8151,99,1381
CUST8152,62,4490
CUST8153,22,547
CUST8154,6,3905
CUST8155,47,1939
CUST8156,36,2005
CUST8157,62,988
CUST8158,44,721
CUST8159,88,786
CUST8160,46,359
CUST8161,86,2472
CUST8162,83,434
CUST8163,23,3641
CUST8164,98,4663
CUST8165,42,3997
CUST8166,14,1146
CUST8167,11,1789
CUST8168,72,1995
CUST8169,46,540
CUST8170,75,2886
CUST8171,41,1568
CUST8172,14,4752
CUST8173,13,997
CUST8174,87,1793
CUST8175,27,2079
CUST8176,87,998
CUST8177,72,3401
CUST8178,29,2572
CUST8179,83,28
CUST8180,44,4878
CUST8181,46,2064
CUST8182,48,2648
CUST8183,84,2539
CUST8184,40,4030
CUST8185,83,2300
CUST8186,8,4436
CUST8187,67,898
CUST8188,5,4993
CUST8189,12,3729
CUST8190,22,384
CUST8191,60,3119
CUST8192,64,3601
CUST8193,28,2693
CUST8194,30,581
CUST8195,16,3558
CUST8196,1,806
CUST8197,28,3827
CUST8198,69,824
CUST8199,11,2523
CUST8200,35,1067
CUST8201,62,2979
CUST8202,13,4378
CUST8203,15,4734
CUST8204,70,804
CUST8205,18,200
CUST8206,22,4755
CUST8207,10,157
CUST8208,10,982
CUST8209,51,4053
CUST8210,41,2320
CUST8211,13,2068
CUST8212,48,3719
CUST8213,43,585
CUST8214,58,2811
CUST8215,19,3057
CUST8216,8,346
CUST8217,53,4461
CUST8218,81,96
CUST8219,93,4177
CUST8220,59,2883
CUST8221,96,3967
CUST8222,85,3913
CUST8223,48,839
CUST8224,68,2801
CUST8225,67,4603
CUST8226,8,2727
CUST8227,60,4919
CUST8228,53,2625
CUST8229,54,1304
CUST8230,79,179
CUST8231,20,1938
CUST8232,1,2903
CUST8233,75,558
CUST8234,31,2641
CUST8235,87,2941
CUST8236,69,4832
CUST8237,24,4562
CUST8238,28,1939
CUST8239,77,1844
CUST8240,55,1804
CUST8241,65,4192
CUST8242,93,4829
CUST8243,98,1033
CUST8244,66,2063
CUST8245,69,4398
CUST8246,97,1919
CUST8247,19,2950
CUST8248,89,3123
CUST8249,28,4989
CUST8250,55,2297
CUST8251,26,2435
CUST8252,57,59
CUST8253,77,747
CUST8254,72,3540
CUST8255,94,1822
CUST8256,30,1446
CUST8257,26,921
CUST8258,15,2348
CUST8259,91,4649
CUST8260,22,2350
CUST8261,75,3277
CUST8262,7,4763
CUST8263,99,3327
CUST8264,8,2976
CUST8265,53,2526
CUST8266,15,4524
CUST8267,20,2377
CUST8268,94,2313
CUST8269,78,2127
CUST8270,48,489
CUST8271,51,1137
CUST8272,21,2879
CUST8273,15,3577
CUST8274,2,1533
CUST8275,68,4094
CUST8276,99,4397
CUST8277,34,3829
CUST8278,66,3442
CUST8279,70,1715
CUST8280,50,1565
CUST8281,35,2219
CUST8282,58,4323
CUST8283,97,2534
CUST8284,76,2164
CUST8285,82,1372
CUST8286,71,2672
CUST8287,85,3691
CUST8288,28,107
CUST8289,28,1351
CUST8290,26,1326
CUST8291,56,3906
CUST8292,92,631
CUST8293,22,4270
CUST8294,90,2089
CUST8295,24,277
CUST8296,74,1114
CUST8297,49,621
CUST8298,75,655
CUST8299,71,1942
CUST8300,66,4877
CUST8301,29,3122
CUST8302,72,3457
CUST8303,10,1295
CUST8304,19,448
CUST8305,78,1756
CUST8306,99,2603
CUST8307,8,4860
CUST8308,50,1055
CUST8309,63,4409
CUST8310,12,2764
CUST8311,19,4337
CUST8312,93,551
CUST8313,58,4784
CUST8314,38,3462
CUST8315,14,4101
CUST8316,67,1827
CUST8317,81,3585
CUST8318,75,3537
CUST8319,98,73
CUST8320,20,3237
CUST8321,69,3211
CUST8322,59,3854
CUST8323,27,963
CUST8324,56,2648
CUST8325,44,1981
CUST8326,44,426
CUST8327,59,3817
CUST8328,74,34
CUST8329,17,4714
CUST8330,12,4572
CUST8331,94,1115
CUST8332,42,3950
CUST8333,66,3770
CUST8334,77,3189
CUST8335,48,1429
CUST8336,40,4578
CUST8337,36,1770
CUST8338,31,4535
CUST8339,53,2879
CUST8340,80,4068
CUST8341,30,4715
CUST8342,31,813
CUST8343,96,2720
CUST8344,14,4181
CUST8345,47,4439
CUST8346,74,3472
CUST8347,60,4560
CUST8348,67,4717
CUST8349,39,3723
CUST8350,69,586
CUST8351,30,4024
CUST8352,54,1524
CUST8353,75,1928
CUST8354,7,703
CUST8355,82,3284
CUST8356,34,326
CUST8357,9,376
CUST8358,95,1022
CUST8359,97,1516
CUST8360,87,3424
CUST8361,47,3057
CUST8362,45,2533
CUST8363,62,3906
CUST8364,81,2969
CUST8365,83,1567
CUST8366,97,1412
CUST8367,97,2853
CUST8368,43,1724
CUST8369,75,4770
CUST8370,2,4815
CUST8371,55,596
CUST8372,16,1053
CUST8373,5,504
CUST8374,69,3356
CUST8375,29,600
CUST8376,49,4931
CUST8377,14,3677
CUST8378,44,4879
CUST8379,22,3915
CUST8380,72,4556
CUST8381,91,610
CUST8382,34,1008
CUST8383,45,1327
CUST8384,6,2023
CUST8385,66,2486
CUST8386,90,2823
CUST8387,3,1791
CUST8388,69,842
CUST8389,26,1412
CUST8390,37,2648
CUST8391,25,1711
CUST8392,13,2178
CUST8393,97,4882
CUST8394,77,3270
CUST8395,54,3529
CUST8396,7,4720
CUST8397,98,1551
CUST8398,43,3595
CUST8399,88,3531
CUST8400,4,3244
CUST8401,16,4729
CUST8402,11,3137
CUST8403,86,4818
CUST8404,27,1219
CUST8405,18,1625
CUST8406,47,3880
CUST8407,21,134
CUST8408,51,2525
CUST8409,22,703
CUST8410,17,1604
CUST8411,95,1653
CUST8412,91,4645
CUST8413,72,4606
CUST8414,3,3930
CUST8415,20,1892
CUST8416,5,817
CUST8417,40,3804
CUST8418,66,257
CUST8419,28,3393
CUST8420,17,336
CUST8421,62,4739
CUST8422,97,48
CUST8423,94,4524
CUST8424,49,2953
CUST8425,19,3550
CUST8426,93,1765
CUST8427,48,820
CUST8428,97,4123
CUST8429,71,3468
CUST8430,22,3488
CUST8431,96,601
CUST8432,41,3354
CUST8433,91,3809
CUST8434,14,960
CUST8435,48,4008
CUST8436,40,2092
CUST8437,35,2980
CUST8438,63,1994
CUST8439,43,2527
CUST8440,43,884
CUST8441,49,2595
CUST8442,55,909
CUST8443,6,788
CUST8444,83,2113
CUST8445,65,918
CUST8446,33,1673
CUST8447,3,2521
CUST8448,23,3676
CUST8449,68,3463
CUST8450,82,1264
CUST8451,92,1346
CUST8452,5,3417
CUST8453,62,608
CUST8454,37,466
CUST8455,59,3776
CUST8456,71,2667
CUST8457,5,1288
CUST8458,86,4973
CUST8459,4,2240
CUST8460,66,4095
CUST8461,16,462
CUST8462,22,2463
CUST8463,82,321
CUST8464,44,3874
CUST8465,16,4058
CUST8466,58,410
CUST8467,60,1859
CUST8468,65,4717
CUST8469,34,2357
CUST8470,65,4154
CUST8471,20,4733
CUST8472,99,2332
CUST8473,21,3653
CUST8474,65,3497
CUST8475,73,3765
CUST8476,62,32
CUST8477,46,3829
CUST8478,45,3354
CUST8479,59,3257
CUST8480,53,4563
CUST8481,88,3030
CUST8482,28,400
CUST8483,55,4341
CUST8484,52,3508
CUST8485,29,1589
CUST8486,90,2472
CUST8487,45,4717
CUST8488,28,1408
CUST8489,4,2269
CUST8490,13,4428
CUST8491,55,2469
CUST8492,77,2830
CUST8493,15,3936
CUST8494,11,793
CUST8495,62,757
CUST8496,42,1702
CUST8497,3,2651
CUST8498,64,4877
CUST8499,96,657
CUST8500,55,2367
CUST8501,8,3090
CUST8502,41,597
CUST8503,93,888
CUST8504,17,783
CUST8505,56,1548
CUST8506,37,4157
CUST8507,93,3293
CUST8508,46,3732
CUST8509,66,1281
CUST8510,76,2368
CUST8511,57,2691
CUST8512,34,2522
CUST8513,33,1154
CUST8514,99,999
CUST8515,85,1246
CUST8516,49,1823
CUST8517,66,2536
CUST8518,68,3185
CUST8519,72,4360
CUST8520,95,2334
CUST8521,72,2438
CUST8522,24,39
CUST8523,33,4942
CUST8524,76,4292
CUST8525,84,3094
CUST8526,18,4553
CUST8527,18,537
CUST8528,4,4942
CUST8529,18,3663
CUST8530,5,640
CUST8531,62,541
CUST8532,41,4370
CUST8533,58,2195
CUST8534,11,3380
CUST8535,40,624
CUST8536,18,3889
CUST8537,73,4651
CUST8538,84,3386
CUST8539,60,2800
CUST8540,7,4163
CUST8541,28,4441
CUST8542,41,1904
CUST8543,84,3045
CUST8544,32,3814
CUST8545,18,3601
CUST8546,65,3218
CUST8547,83,2620
CUST8548,61,1968
CUST8549,6,377
CUST8550,80,4879
CUST8551,92,3733
CUST8552,53,721
CUST8553,96,2183
CUST8554,52,2156
CUST8555,24,3127
CUST8556,77,4313
CUST8557,90,3247
CUST8558,87,1133
CUST8559,23,580
CUST8560,43,952
CUST8561,28,3486
CUST8562,70,3376
CUST8563,48,4354
CUST8564,63,3888
CUST8565,48,133
CUST8566,51,2898
CUST8567,88,2458
CUST8568,55,1900
CUST8569,88,4248
CUST8570,81,1076
CUST8571,20,4962
CUST8572,39,3247
CUST8573,16,2928
CUST8574,2,1742
CUST8575,67,721
CUST8576,20,3815
CUST8577,52,3730
CUST8578,58,1947
CUST8579,83,349
CUST8580,7,3953
CUST8581,96,928
CUST8582,2,2069
CUST8583,12,2898
CUST8584,43,2211
CUST8585,72,1056
CUST8586,76,661
CUST8587,77,258
CUST8588,74,1097
CUST8589,59,1724
CUST8590,27,2892
CUST8591,85,44
CUST8592,56,2283
CUST8593,45,3982
CUST8594,57,1162
CUST8595,95,3963
CUST8596,84,806
CUST8597,65,3622
CUST8598,45,1223
CUST8599,29,702
CUST8600,79,315
CUST8601,20,1623
CUST8602,90,3659
CUST8603,17,1102
CUST8604,66,3266
CUST8605,67,1058
CUST8606,49,949
CUST8607,38,3463
CUST8608,51,206
CUST8609,2,3505
CUST8610,7,4909
CUST8611,25,4377
CUST8612,38,3142
CUST8613,70,3650
CUST8614,80,2405
CUST8615,71,2619
CUST8616,44,2162
CUST8617,52,4503
CUST8618,64,4720
CUST8619,60,4951
CUST8620,60,3062
CUST8621,35,3987
CUST8622,91,1347
CUST8623,41,2748
CUST8624,34,3688
CUST8625,34,614
CUST8626,65,710
CUST8627,56,2424
CUST8628,53,2523
CUST8629,95,842
CUST8630,80,3693
CUST8631,9,187
CUST8632,67,1503
CUST8633,53,4893
CUST8634,89,4995
CUST8635,37,4200
CUST8636,65,72
CUST8637,52,1968
CUST8638,46,2165
CUST8639,6,2472
CUST8640,1,1122
CUST8641,7,4996
CUST8642,40,2310
CUST8643,76,60
CUST8644,60,1722
CUST8645,45,4098
CUST8646,26,2858
CUST8647,84,2985
CUST8648,33,1870
CUST8649,65,4281
CUST8650,59,1310
CUST8651,75,2865
CUST8652,82,4067
CUST8653,2,2569
CUST8654,84,1140
CUST8655,84,524
CUST8656,27,2836
CUST8657,74,3129
CUST8658,80,2151
CUST8659,68,1760
CUST8660,78,4993
CUST8661,94,1682
CUST8662,74,2722
CUST8663,45,487
CUST8664,50,4046
CUST8665,23,2903
CUST8666,12,3497
CUST8667,56,664
CUST8668,63,1338
CUST8669,53,1564
CUST8670,80,3107
CUST8671,44,570
CUST8672,82,4697
CUST8673,61,2911
CUST8674,25,1948
CUST8675,69,2943
CUST8676,94,3978
CUST8677,59,3494
CUST8678,8,2125
CUST8679,33,1938
CUST8680,19,777
CUST8681,12,994
CUST8682,28,254
CUST8683,48,4657
CUST8684,90,4144
CUST8685,89,3919
CUST8686,12,3393
CUST8687,79,2315
CUST8688,44,3311
CUST8689,67,1941
CUST8690,2,682
CUST8691,83,4302
CUST8692,86,71
CUST8693,87,1888
CUST8694,5,892
CUST8695,12,375
CUST8696,32,2281
CUST8697,46,1875
CUST8698,81,4461
CUST8699,31,534
CUST8700,4,1648
CUST8701,27,3554
CUST8702,49,767
CUST8703,75,2425
CUST8704,75,3078
CUST8705,97,4923
CUST8706,57,539
CUST8707,49,2215
CUST8708,31,1686
CUST8709,18,2898
CUST8710,73,3100
CUST8711,67,4465
CUST8712,33,4397
CUST8713,21,1602
CUST8714,10,3377
CUST8715,57,4446
CUST8716,58,665
CUST8717,56,3967
CUST8718,59,2165
CUST8719,16,4608
CUST8720,93,2700
CUST8721,92,4940
CUST8722,47,3981
CUST8723,26,1200
CUST8724,20,936
CUST8725,57,3362
CUST8726,30,2025
CUST8727,11,2018
CUST8728,76,1717
CUST8729,85,3864
CUST8730,80,2728
CUST8731,49,175
CUST8732,60,1726
CUST8733,35,4394
CUST8734,89,4753
CUST8735,67,4880
CUST8736,67,3418
CUST8737,68,1704
CUST8738,17,4397
CUST8739,82,3694
CUST8740,6,3952
CUST8741,95,2287
CUST8742,45,480
CUST8743,1,4604
CUST8744,70,1991
CUST8745,3,436
CUST8746,81,1280
CUST8747,7,551
CUST8748,51,290
CUST8749,96,2262
CUST8750,77,3538
CUST8751,54,2467
CUST8752,34,2604
CUST8753,84,2007
CUST8754,92,1384
CUST8755,53,3127
CUST8756,30,1108
CUST8757,10,4472
CUST8758,16,392
CUST8759,16,2828
CUST8760,71,3649
CUST8761,4,998
CUST8762,19,3077
CUST8763,37,3713
CUST8764,63,865
CUST8765,95,3161
CUST8766,80,2664
CUST8767,7,282
CUST8768,31,2059
CUST8769,24,3050
CUST8770,49,523
CUST8771,75,3321
CUST8772,35,2438
CUST8773,91,4481
CUST8774,21,1051
CUST8775,67,1460
CUST8776,69,3068
CUST8777,84,4957
CUST8778,41,978
CUST8779,9,2228
CUST8780,89,4046
CUST8781,32,493
CUST8782,34,3342
CUST8783,61,3035
CUST8784,1,3462
CUST8785,35,1884
CUST8786,24,2861
CUST8787,79,2621
CUST8788,52,4055
CUST8789,45,3700
CUST8790,86,4062
CUST8791,82,2716
CUST8792,26,1663
CUST8793,72,1721
CUST8794,62,4104
CUST8795,36,617
CUST8796,61,2181
CUST8797,18,3745
CUST8798,63,4916
CUST8799,82,226
CUST8800,46,3998
CUST8801,37,419
CUST8802,92,996
CUST8803,26,3488
CUST8804,83,2405
CUST8805,88,3839
CUST8806,42,4062
CUST8807,51,1715
CUST8808,85,4907
CUST8809,45,812
CUST8810,64,4503
CUST8811,44,4158
CUST8812,71,4647
CUST8813,17,1386
CUST8814,96,3985
CUST8815,15,3475
CUST8816,76,223
CUST8817,58,4831
CUST8818,58,3470
CUST8819,3,4330
CUST8820,66,3040
CUST8821,29,445
CUST8822,67,4097
CUST8823,91,4002
CUST8824,92,3375
CUST8825,12,1885
CUST8826,79,766
CUST8827,68,1628
CUST8828,79,4027
CUST8829,67,1204
CUST8830,44,2611
CUST8831,85,640
CUST8832,11,3126
CUST8833,4,1022
CUST8834,43,2641
CUST8835,2,1476
CUST8836,81,1230
CUST8837,88,1855
CUST8838,21,2652
CUST8839,79,4839
CUST8840,36,3850
CUST8841,69,2929
CUST8842,42,3527
CUST8843,50,2390
CUST8844,40,1000
CUST8845,69,4237
CUST8846,57,340
CUST8847,10,481
CUST8848,33,1647
CUST8849,54,1399
CUST8850,7,1709
CUST8851,98,4056
CUST8852,58,393
CUST8853,99,2402
CUST8854,90,162
CUST8855,79,400
CUST8856,94,889
CUST8857,39,1190
CUST8858,85,3250
CUST8859,18,1553
CUST8860,61,1967
CUST8861,12,4848
CUST8862,80,2319
CUST8863,96,2228
CUST8864,42,113
CUST8865,62,2276
CUST8866,87,775
CUST8867,49,1564
CUST8868,36,562
CUST8869,60,4234
CUST8870,68,1683
CUST8871,74,622
CUST8872,78,3287
CUST8873,83,2728
CUST8874,15,3942
CUST8875,63,1172
CUST8876,30,4676
CUST8877,8,2083
CUST8878,11,3923
CUST8879,33,3650
CUST8880,81,3473
CUST8881,56,1088
CUST8882,67,1173
CUST8883,62,705
CUST8884,26,3163
CUST8885,86,128
CUST8886,58,1173
CUST8887,54,1279
CUST8888,22,2391
CUST8889,5,4710
CUST8890,86,2792
CUST8891,55,2161
CUST8892,34,679
CUST8893,77,251
CUST8894,39,559
CUST8895,54,4883
CUST8896,2,4135
CUST8897,22,3787
CUST8898,75,4581
CUST8899,25,4433
CUST8900,55,1423
CUST8901,2,1107
CUST8902,79,2669
CUST8903,55,210
CUST8904,21,2521
CUST8905,60,4075
CUST8906,56,3755
CUST8907,49,2437
CUST8908,85,1983
CUST8909,9,1187
CUST8910,87,629
CUST8911,88,2871
CUST8912,44,1908
CUST8913,17,3719
CUST8914,52,4980
CUST8915,80,2216
CUST8916,92,288
CUST8917,48,173
CUST8918,68,2136
CUST8919,34,1265
CUST8920,6,4645
CUST8921,95,1455
CUST8922,8,2128
CUST8923,96,3168
CUST8924,84,2051
CUST8925,68,1885
CUST8926,84,2366
CUST8927,14,1770
CUST8928,34,3860
CUST8929,68,917
CUST8930,24,1594
CUST8931,79,4467
CUST8932,18,4514
CUST8933,92,1378
CUST8934,82,754
CUST8935,25,1507
CUST8936,61,4188
CUST8937,44,3352
CUST8938,65,1270
CUST8939,54,3803
CUST8940,87,3949
CUST8941,73,128
CUST8942,79,2767
CUST8943,35,3146
CUST8944,65,3160
CUST8945,56,2513
CUST8946,85,1001
CUST8947,5,3730
CUST8948,36,4450
CUST8949,83,579
CUST8950,83,2753
CUST8951,88,2452
CUST8952,64,4059
CUST8953,97,3081
CUST8954,9,2890
CUST8955,81,3147
CUST8956,10,818
CUST8957,61,751
CUST8958,59,3913
CUST8959,9,1963
CUST8960,14,2355
CUST8961,43,1422
CUST8962,86,4011
CUST8963,8,4543
CUST8964,80,1203
CUST8965,10,1099
CUST8966,80,930
CUST8967,49,1016
CUST8968,87,1598
CUST8969,74,934
CUST8970,1,2973
CUST8971,50,2045
CUST8972,55,4321
CUST8973,46,1472
CUST8974,79,3446
CUST8975,81,4303
CUST8976,98,1522
CUST8977,83,1663
CUST8978,62,3729
CUST8979,59,1117
CUST8980,43,4804
CUST8981,42,2997
CUST8982,62,4691
CUST8983,82,4456
CUST8984,47,2155
CUST8985,54,1674
CUST8986,79,2652
CUST8987,75,2341
CUST8988,28,869
CUST8989,12,2721
CUST8990,88,2881
CUST8991,52,2400
CUST8992,42,1569
CUST8993,86,211
CUST8994,68,4114
CUST8995,59,2671
CUST8996,80,2308
CUST8997,28,3413
CUST8998,60,4401
CUST8999,39,3808
CUST9000,9,1409
CUST9001,43,4946
CUST9002,4,2405
CUST9003,9,617
CUST9004,32,4534
CUST9005,26,3112
CUST9006,93,2177
CUST9007,76,195
CUST9008,39,3879
CUST9009,91,1573
CUST9010,44,1839
CUST9011,18,2745
CUST9012,88,623
CUST9013,28,4012
CUST9014,58,1052
CUST9015,69,853
CUST9016,41,1981
CUST9017,60,455
CUST9018,89,492
CUST9019,28,4975
CUST9020,70,1584
CUST9021,81,2323
CUST9022,72,1969
CUST9023,99,1365
CUST9024,36,2671
CUST9025,6,513
CUST9026,40,936
CUST9027,65,3272
CUST9028,51,4419
CUST9029,72,2547
CUST9030,48,392
CUST9031,21,2153
CUST9032,85,2817
CUST9033,19,3373
CUST9034,23,4305
CUST9035,68,2207
CUST9036,58,1958
CUST9037,16,2663
CUST9038,59,4982
CUST9039,57,1095
CUST9040,41,4315
CUST9041,91,200
CUST9042,4,3461
CUST9043,33,2866
CUST9044,92,2825
CUST9045,1,517
CUST9046,17,3760
CUST9047,32,4340
CUST9048,51,1261
CUST9049,91,901
CUST9050,94,4537
CUST9051,14,1970
CUST9052,16,2331
CUST9053,87,4373
CUST9054,3,4092
CUST9055,34,242
CUST9056,1,110
CUST9057,24,2137
CUST9058,45,1548
CUST9059,95,4295
CUST9060,47,3555
CUST9061,1,4167
CUST9062,85,1555
CUST9063,49,66
CUST9064,94,2854
CUST9065,50,2437
CUST9066,9,4801
CUST9067,18,2850
CUST9068,96,4730
CUST9069,84,691
CUST9070,8,4444
CUST9071,58,2389
CUST9072,77,157
CUST9073,4,2399
CUST9074,98,751
CUST9075,54,2399
CUST9076,63,3255
CUST9077,31,2324
CUST9078,39,218
CUST9079,23,837
CUST9080,83,4662
CUST9081,2,2334
CUST9082,39,3731
CUST9083,9,2237
CUST9084,15,1979
CUST9085,62,4959
CUST9086,2,4031
CUST9087,60,4499
CUST9088,26,1745
CUST9089,77,1170
CUST9090,98,1507
CUST9091,18,2319
CUST9092,51,2850
CUST9093,31,4500
CUST9094,21,3920
CUST9095,5,4812
CUST9096,67,3240
CUST9097,96,104
CUST9098,47,3729
CUST9099,10,3387
CUST9100,12,1957
CUST9101,93,1786
CUST9102,52,3354
CUST9103,52,3728
CUST9104,70,1056
CUST9105,97,2493
CUST9106,18,4772
CUST9107,35,3279
CUST9108,82,1905
CUST9109,41,4643
CUST9110,56,2625
CUST9111,72,589
CUST9112,32,2838
CUST9113,19,1076
CUST9114,45,903
CUST9115,23,4179
CUST9116,31,3407
CUST9117,35,2631
CUST9118,81,3713
CUST9119,2,1161
CUST9120,56,1211
CUST9121,37,1686
CUST9122,86,2080
CUST9123,8,4640
CUST9124,10,1378
CUST9125,20,4963
CUST9126,55,1374
CUST9127,35,3305
CUST9128,96,1768
CUST9129,51,3915
CUST9130,52,3488
CUST9131,95,3612
CUST9132,89,1297
CUST9133,79,1538
CUST9134,77,177
CUST9135,7,4822
CUST9136,15,1834
CUST9137,57,1225
CUST9138,96,13
CUST9139,64,2162
CUST9140,75,3273
CUST9141,97,925
CUST9142,21,2039
CUST9143,67,4800
CUST9144,23,620
CUST9145,84,1237
CUST9146,67,3217
CUST9147,69,4271
CUST9148,82,4654
